cenus	name	mother	block	poss	xcoord	ycoord	treat	col.E	tag	sp	dia	height	leaf	sday	surv	Bleaf	Bstem	Broot	Btotal
2	C46	8m_SJoh_9	C	46	11.5	2.5	9	black	C_Sjoh_46	Sjoh	4.75	360	2	84	1	NA	NA	NA	NA
2	C47	DL_m_6	C	47	12	2.5	0	white	C_Dry_47	Dry	3.17	310	5	84	1	NA	NA	NA	NA
2	C48	Ssmi_Tawau	C	48	12.5	2.5	12	blue	C_Ssmi_48	Ssmi	7.83	415	5	84	1	NA	NA	NA	NA
2	C49	Ptom_2_RDC	C	49	9	3	18	silver	C_Ptom_49	Ptom	NA	NA	NA	31	0	NA	NA	NA	NA
2	C50	DL_m_1	C	50	9.5	3	9	black	C_Dry_50	Dry	5.13	485	0	44	1	NA	NA	NA	NA
2	C51	SL_m_6	C	51	10	3	12	blue	C_Slep_51	Slep	3.54	463	6	84	1	NA	NA	NA	NA
2	C52	Sp_m_3	C	52	10.5	3	15	red	C_Spar_52	Spar	4.48	400	0	84	1	NA	NA	NA	NA
2	C53	Ptom_3	C	53	11	3	6	yellow	C_Ptom_53	Ptom	NA	NA	NA	41	0	NA	NA	NA	NA
2	C54	DL_Tawau	C	54	11.5	3	15	red	C_Dry_54	Dry	4.55	430	9	84	1	NA	NA	NA	NA
2	C55	9L_Pmal_7	C	55	12	3	12	blue	C_Pmal_55	Pmal	4.61	260	2	48	1	NA	NA	NA	NA
2	C56	SHOREABECCARINA_Sbec	C	56	12.5	3	18	silver	C_Sbec_56	Sbec	5.38	359	2	84	1	NA	NA	NA	NA
2	C57	SS	C	57	9	3.5	15	red	C_Ssem_57	Ssem	2.13	145	0	84	1	NA	NA	NA	NA
2	C58	Pmal_m_1	C	58	9.5	3.5	18	silver	C_Pmal_58	Pmal	3.84	365	2	72	1	NA	NA	NA	NA
2	C59	DL_m_2	C	59	10	3.5	18	silver	C_Dry_59	Dry	6.77	700	14	84	1	NA	NA	NA	NA
2	C60	Sbec_Sfr	C	60	10.5	3.5	3	orange	C_Sbec_60	Sbec	4.45	230	6	84	1	NA	NA	NA	NA
2	C61	8n_Sxan	C	61	11	3.5	0	white	C_Sxan_61	Sxan	4.59	430	11	84	1	NA	NA	NA	NA
2	C62	SS	C	62	11.5	3.5	12	blue	C_Ssem_62	Ssem	NA	NA	NA	14	0	NA	NA	NA	NA
2	C63	Ssem_ou	C	63	12	3.5	21	green	C_Ssem_63	Ssem	5.21	350	5	84	1	NA	NA	NA	NA
2	C64	All_Ptom_4	C	64	12.5	3.5	3	orange	C_Ptom_64	Ptom	NA	NA	NA	34	0	NA	NA	NA	NA
2	C65	SS	C	65	9	4	18	silver	C_Ssem_65	Ssem	2.04	120	0	53	1	NA	NA	NA	NA
2	C66	9H_Ssmi_4	C	66	9.5	4	18	silver	C_Ssmi_66	Ssmi	6.6	465	7	84	1	NA	NA	NA	NA
2	C67	8L_Pmal_9	C	67	10	4	9	black	C_Pmal_67	Pmal	4.28	300	6	84	1	NA	NA	NA	NA
2	C68	8L_Ptom_6	C	68	10.5	4	3	orange	C_Ptom_68	Ptom	2.16	130	2	84	1	NA	NA	NA	NA
2	C69	SJ_m_1	C	69	11	4	0	white	C_Sjoh_69	Sjoh	4.29	475	6	84	1	NA	NA	NA	NA
2	C70	Ssmi_4	C	70	11.5	4	0	white	C_Ssmi_70	Ssmi	8.79	510	6	84	1	NA	NA	NA	NA
2	C71	Pt_m_4	C	71	12	4	0	white	C_Ptom_71	Ptom	6.13	460	6	84	1	NA	NA	NA	NA
2	C72	SHOREABECCARINA_Sbec	C	72	12.5	4	0	white	C_Sbec_72	Sbec	5.43	320	7	84	1	NA	NA	NA	NA
2	C73	8K_SJoh_8	C	73	9	4.5	6	yellow	C_Sjoh_73	Sjoh	3.96	283	3	84	1	NA	NA	NA	NA
2	C74	12H_Pmal_1	C	74	9.5	4.5	21	green	C_Pmal_74	Pmal	NA	NA	NA	14	0	NA	NA	NA	NA
2	C75	Sbec_Sfr	C	75	10	4.5	9	black	C_Sbec_75	Sbec	4.26	240	3	84	1	NA	NA	NA	NA
2	C76	SS	C	76	10.5	4.5	21	green	C_Ssem_76	Ssem	4.66	242	4	84	1	NA	NA	NA	NA
2	C77	Slep_m_2	C	77	11	4.5	9	black	C_Slep_77	Slep	5.29	410	7	84	1	NA	NA	NA	NA
2	C78	9P_Spar_2	C	78	11.5	4.5	3	orange	C_Spar_78	Spar	5.49	483	9	69	1	NA	NA	NA	NA
2	C79	Slep_1	C	79	12	4.5	12	blue	C_Slep_79	Slep	4.98	310	11	84	1	NA	NA	NA	NA
2	C80	8Pslep_2	C	80	12.5	4.5	6	yellow	C_Slep_80	Slep	7.63	510	21	84	1	NA	NA	NA	NA
2	C81	SJ_m_1	C	81	9	5	18	silver	C_Sjoh_81	Sjoh	NA	NA	NA	39	0	NA	NA	NA	NA
2	C82	Sp_m_4	C	82	9.5	5	21	green	C_Spar_82	Spar	NA	NA	NA	40	0	NA	NA	NA	NA
2	C83	Pmal_Tawau	C	83	10	5	15	red	C_Pmal_83	Pmal	5.68	400	3	84	1	NA	NA	NA	NA
2	C84	8m_Sxan_3	C	84	10.5	5	9	black	C_Sxan_84	Sxan	5.36	415	9	84	1	NA	NA	NA	NA
2	C85	SHOREABECCARINA_Sbec	C	85	11	5	18	silver	C_Sbec_85	Sbec	4.33	340	1	84	1	NA	NA	NA	NA
2	C86	Sxan_1	C	86	11.5	5	21	green	C_Sxan_86	Sxan	NA	NA	NA	35	0	NA	NA	NA	NA
2	C87	All_Pmal_1	C	87	12	5	12	blue	C_Pmal_87	Pmal	4.33	280	4	48	1	NA	NA	NA	NA
2	C88	DL_Tawau	C	88	12.5	5	21	green	C_Dry_88	Dry	4.44	470	4	84	1	NA	NA	NA	NA
2	C89	Pmal_1_RDC	C	89	9	5.5	3	orange	C_Pmal_89	Pmal	6.12	420	8	84	1	NA	NA	NA	NA
2	C90	9K_Sxan_2	C	90	9.5	5.5	21	green	C_Sxan_90	Sxan	NA	NA	NA	32	0	NA	NA	NA	NA
2	C91	9P_Spar_2	C	91	10	5.5	18	silver	C_Spar_91	Spar	NA	NA	NA	31	0	NA	NA	NA	NA
2	C92	Pm_m_5	C	92	10.5	5.5	15	red	C_Pmal_92	Pmal	NA	NA	NA	41	0	NA	NA	NA	NA
2	C93	SHOREABECCARINA_Sbec	C	93	11	5.5	21	green	C_Sbec_93	Sbec	NA	NA	NA	38	0	NA	NA	NA	NA
2	C94	Ptom_m_3	C	94	11.5	5.5	15	red	C_Ptom_94	Ptom	5.36	410	5	84	1	NA	NA	NA	NA
2	C95	8n_Sxan	C	95	12	5.5	6	yellow	C_Sxan_95	Sxan	3.42	109	0	47	1	NA	NA	NA	NA
2	C96	DL_m_1	C	96	12.5	5.5	6	yellow	C_Dry_96	Dry	8.04	520	14	84	1	NA	NA	NA	NA
2	C97	9Q_Spar_10	C	97	9	6	0	white	C_Spar_97	Spar	3.81	255	13	84	1	NA	NA	NA	NA
2	C98	SS	C	98	9.5	6	0	white	C_Ssem_98	Ssem	5.17	260	10	84	1	NA	NA	NA	NA
2	C99	Sbec_Sfr	C	99	10	6	6	yellow	C_Sbec_99	Sbec	4.84	300	5	49	1	NA	NA	NA	NA
2	C100	Sxan_1	C	100	10.5	6	0	white	C_Sxan_100	Sxan	4.76	210	6	84	1	NA	NA	NA	NA
2	C101	SS	C	101	11	6	6	yellow	C_Ssem_101	Ssem	4.54	300	10	84	1	NA	NA	NA	NA
2	C102	8m_Sxan_3	C	102	11.5	6	12	blue	C_Sxan_102	Sxan	NA	NA	NA	31	0	NA	NA	NA	NA
2	C103	SS	C	103	12	6	12	blue	C_Ssem_103	Ssem	5.29	390	7	84	1	NA	NA	NA	NA
2	C104	9L_Pmal_9	C	104	12.5	6	6	yellow	C_Pmal_104	Pmal	4.94	330	6	82	1	NA	NA	NA	NA
2	C105	8m_SJoh_7	C	105	9	6.5	6	yellow	C_Sjoh_105	Sjoh	5.18	340	5	84	1	NA	NA	NA	NA
2	C106	SP_m_7	C	106	9.5	6.5	15	red	C_Spar_106	Spar	NA	NA	NA	35	0	NA	NA	NA	NA
2	C107	SL_m_6	C	107	10	6.5	3	orange	C_Slep_107	Slep	5.37	410	12	84	1	NA	NA	NA	NA
2	C108	8L_SJoh_50	C	108	10.5	6.5	9	black	C_Sjoh_108	Sjoh	4.88	400	3	84	1	NA	NA	NA	NA
2	C109	Sbec_Sfr	C	109	11	6.5	15	red	C_Sbec_109	Sbec	NA	NA	NA	38	0	NA	NA	NA	NA
2	C110	SS	C	110	11.5	6.5	9	black	C_Ssem_110	Ssem	3.28	180	5	84	1	NA	NA	NA	NA
2	C111	Pmal_m_2	C	111	12	6.5	18	silver	C_Pmal_111	Pmal	4.32	330	0	74	1	NA	NA	NA	NA
2	C112	SHOREABECCARINA_Sbec	C	112	12.5	6.5	6	yellow	C_Sbec_112	Sbec	7.52	480	6	84	1	NA	NA	NA	NA
2	C113	Ptom_3	C	113	9	7	9	black	C_Ptom_113	Ptom	4.75	230	0	84	1	NA	NA	NA	NA
2	C114	Slep_1	C	114	9.5	7	18	silver	C_Slep_114	Slep	3.15	208	3	84	1	NA	NA	NA	NA
2	C115	SP_m_7	C	115	10	7	6	yellow	C_Spar_115	Spar	3.27	350	0	84	1	NA	NA	NA	NA
2	C116	DL_m_1	C	116	10.5	7	12	blue	C_Dry_116	Dry	7.23	490	11	84	1	NA	NA	NA	NA
2	C117	Ssmi_4	C	117	11	7	3	orange	C_Ssmi_117	Ssmi	7.33	429	4	84	1	NA	NA	NA	NA
2	C118	Ssmi_m_2	C	118	11.5	7	9	black	C_Ssmi_118	Ssmi	NA	NA	NA	39	0	NA	NA	NA	NA
2	C119	Sp_m_4	C	119	12	7	3	orange	C_Spar_119	Spar	4.53	285	9	84	1	NA	NA	NA	NA
2	C120	Dl_m_4	C	120	12.5	7	3	orange	C_Dry_120	Dry	7.62	500	15	84	1	NA	NA	NA	NA
2	C121	Ptom_m_3	C	121	9	7.5	12	blue	C_Ptom_121	Ptom	4.3	393	0	55	1	NA	NA	NA	NA
2	C122	9K_Sxan_29	C	122	9.5	7.5	15	red	C_Sxan_122	Sxan	NA	NA	NA	40	0	NA	NA	NA	NA
2	C123	ou_SJoh_23A	C	123	10	7.5	21	green	C_Sjoh_123	Sjoh	NA	NA	NA	41	0	NA	NA	NA	NA
2	C124	DL_m_3	C	124	10.5	7.5	9	black	C_Dry_124	Dry	5.67	530	16	84	1	NA	NA	NA	NA
2	C125	Pm_m_5	C	125	11	7.5	0	white	C_Pmal_125	Pmal	5.43	305	5	84	1	NA	NA	NA	NA
2	C126	All_Ptom_4	C	126	11.5	7.5	9	black	C_Ptom_126	Ptom	6.38	300	4	84	1	NA	NA	NA	NA
2	C127	Ssmi_Tawau	C	127	12	7.5	15	red	C_Ssmi_127	Ssmi	5.56	375	2	84	1	NA	NA	NA	NA
2	C128	Ssem_ou	C	128	12.5	7.5	6	yellow	C_Ssem_128	Ssem	5.73	345	7	84	1	NA	NA	NA	NA
2	C129	Sp_m_1	C	129	9	8	21	green	C_Spar_129	Spar	5.39	383	0	84	1	NA	NA	NA	NA
2	C130	Sxan_3_RDC	C	130	9.5	8	9	black	C_Sxan_130	Sxan	2.75	155	2	58	1	NA	NA	NA	NA
2	C131	SJ_m_6	C	131	10	8	18	silver	C_Sjoh_131	Sjoh	3.19	245	1	83	1	NA	NA	NA	NA
2	C132	Spar_1	C	132	10.5	8	12	blue	C_Spar_132	Spar	3.8	346	2	84	1	NA	NA	NA	NA
2	C133	9L_Pmal_7	C	133	11	8	0	white	C_Pmal_133	Pmal	4.82	285	5	84	1	NA	NA	NA	NA
2	C134	SP_m_5	C	134	11.5	8	6	yellow	C_Spar_134	Spar	5.2	489	6	84	1	NA	NA	NA	NA
2	C135	Ptom_1_RDC	C	135	12	8	0	white	C_Ptom_135	Ptom	4.16	247	8	84	1	NA	NA	NA	NA
2	C136	Ssem_ou	C	136	12.5	8	3	orange	C_Ssem_136	Ssem	4.16	245	8	84	1	NA	NA	NA	NA
2	C137	SHOREABECCARINA_Sbec	C	137	9	8.5	12	blue	C_Sbec_137	Sbec	NA	NA	NA	15	0	NA	NA	NA	NA
2	C138	SHOREABECCARINA_Sbec	C	138	9.5	8.5	3	orange	C_Sbec_138	Sbec	5.84	370	7	84	1	NA	NA	NA	NA
2	C139	8m_Sxan_3	C	139	10	8.5	18	silver	C_Sxan_139	Sxan	NA	NA	NA	34	0	NA	NA	NA	NA
2	C140	Pt_m_1	C	140	10.5	8.5	18	silver	C_Ptom_140	Ptom	2.2	130	0	66	1	NA	NA	NA	NA
2	C141	8m_SJoh_6	C	141	11	8.5	21	green	C_Sjoh_141	Sjoh	3.34	300	0	67	1	NA	NA	NA	NA
2	C142	SS	C	142	11.5	8.5	15	red	C_Ssem_142	Ssem	3.51	210	5	84	1	NA	NA	NA	NA
2	C143	9K_Sxan_29	C	143	12	8.5	3	orange	C_Sxan_143	Sxan	4.91	300	14	69	1	NA	NA	NA	NA
2	C144	Ssmi_4	C	144	12.5	8.5	21	green	C_Ssmi_144	Ssmi	7	400	6	84	1	NA	NA	NA	NA
2	C145	12H_Pmal_1	C	145	9	9	21	green	C_Pmal_145	Pmal	4.46	367	0	54	1	NA	NA	NA	NA
2	C146	8m_SJoh_7	C	146	9.5	9	12	blue	C_Sjoh_146	Sjoh	NA	NA	NA	30	0	NA	NA	NA	NA
2	C147	8Q_Slep_4	C	147	10	9	21	green	C_Slep_147	Slep	6.2	410	6	84	1	NA	NA	NA	NA
2	C148	Ssmi_19	C	148	10.5	9	18	silver	C_Ssmi_148	Ssmi	7.4	490	5	84	1	NA	NA	NA	NA
2	C149	ou_SJoh_23A	C	149	11	9	15	red	C_Sjoh_149	Sjoh	NA	NA	NA	31	0	NA	NA	NA	NA
2	C150	8_m_Pmal_8	C	150	11.5	9	3	orange	C_Pmal_150	Pmal	6.23	475	13	84	1	NA	NA	NA	NA
2	C151	8L_SJoh_50	C	151	12	9	3	orange	C_Sjoh_151	Sjoh	4.45	350	4	84	1	NA	NA	NA	NA
2	C152	11H_Sxan_1	C	152	12.5	9	18	silver	C_Sxan_152	Sxan	3.25	185	2	58	1	NA	NA	NA	NA
2	C153	Pm_m_3	C	153	9	9.5	9	black	C_Pmal_153	Pmal	3.32	289	3	84	1	NA	NA	NA	NA
2	C154	8L_Sxan_10	C	154	9.5	9.5	3	orange	C_Sxan_154	Sxan	4.19	246	8	72	1	NA	NA	NA	NA
2	C155	SL_m_1	C	155	10	9.5	15	red	C_Slep_155	Slep	3.37	375	1	84	1	NA	NA	NA	NA
2	C156	Ssmi_19	C	156	10.5	9.5	6	yellow	C_Ssmi_156	Ssmi	5.95	159	0	44	1	NA	NA	NA	NA
2	C157	DL_m_2	C	157	11	9.5	21	green	C_Dry_157	Dry	8	628	14	84	1	NA	NA	NA	NA
2	C158	12I_Slep_3	C	158	11.5	9.5	9	black	C_Slep_158	Slep	7.36	600	16	84	1	NA	NA	NA	NA
2	C159	Ssem_ou	C	159	12	9.5	9	black	C_Ssem_159	Ssem	2.88	160	2	84	1	NA	NA	NA	NA
2	C160	SL_m_72	C	160	12.5	9.5	0	white	C_Slep_160	Slep	5.74	425	14	84	1	NA	NA	NA	NA
2	D1	Sp_m_1	D	1	13.5	0	3	orange	D_Spar_1	Spar	5.98	500	13	84	1	NA	NA	NA	NA
2	D2	8L_SJoh_50	D	2	14	0	3	orange	D_Sjoh_2	Sjoh	3.99	320	6	84	1	NA	NA	NA	NA
2	D3	Slep_m_2	D	3	14.5	0	18	silver	D_Slep_3	Slep	5.81	450	17	84	1	NA	NA	NA	NA
2	D4	All_Ptom_4	D	4	15	0	12	blue	D_Ptom_4	Ptom	NA	NA	NA	25	0	NA	NA	NA	NA
2	D5	9P_Spar_2	D	5	15.5	0	18	silver	D_Spar_5	Spar	NA	NA	NA	26	0	NA	NA	NA	NA
2	D6	8L_SJoh_50	D	6	16	0	0	white	D_Sjoh_6	Sjoh	5.96	420	7	84	1	NA	NA	NA	NA
2	D7	Sp_m_4	D	7	16.5	0	21	green	D_Spar_7	Spar	NA	NA	NA	38	0	NA	NA	NA	NA
2	D8	DL_m_2	D	8	17	0	21	green	D_Dry_8	Dry	6.57	700	13	84	1	NA	NA	NA	NA
2	D9	9L_Pmal_7	D	9	13.5	0.5	9	black	D_Pmal_9	Pmal	5.53	350	5	84	1	NA	NA	NA	NA
2	D10	9Q_Spar_10	D	10	14	0.5	21	green	D_Spar_10	Spar	NA	NA	NA	30	0	NA	NA	NA	NA
2	D11	Slep_1	D	11	14.5	0.5	6	yellow	D_Slep_11	Slep	4.14	360	6	84	1	NA	NA	NA	NA
2	D12	DL_Tawau	D	12	15	0.5	6	yellow	D_Dry_12	Dry	5.58	530	17	84	1	NA	NA	NA	NA
2	D13	Pm_m_6	D	13	15.5	0.5	0	white	D_Pmal_13	Pmal	3.97	310	3	84	1	NA	NA	NA	NA
2	D14	Ssmi_Tawau	D	14	16	0.5	12	blue	D_Ssmi_14	Ssmi	5.97	330	5	84	1	NA	NA	NA	NA
2	D15	SL_m_72	D	15	16.5	0.5	6	yellow	D_Slep_15	Slep	5.66	570	9	84	1	NA	NA	NA	NA
2	D16	SS	D	16	17	0.5	3	orange	D_Ssem_16	Ssem	4.79	270	8	84	1	NA	NA	NA	NA
2	D17	Pt_m_1	D	17	13.5	1	3	orange	D_Ptom_17	Ptom	5.58	340	6	84	1	NA	NA	NA	NA
2	D18	DL_m_6	D	18	14	1	3	orange	D_Dry_18	Dry	4.25	270	7	84	1	NA	NA	NA	NA
2	D19	SS	D	19	14.5	1	6	yellow	D_Ssem_19	Ssem	4.52	350	7	84	1	NA	NA	NA	NA
2	D20	8n_Sxan	D	20	15	1	18	silver	D_Sxan_20	Sxan	NA	NA	NA	26	0	NA	NA	NA	NA
2	D21	SL_m_6	D	21	15.5	1	18	silver	D_Slep_21	Slep	5.08	520	6	84	1	NA	NA	NA	NA
2	D22	SHOREABECCARINA_Sbec	D	22	16	1	9	black	D_Sbec_22	Sbec	5.65	370	3	84	1	NA	NA	NA	NA
2	D23	Sbec_Sfr	D	23	16.5	1	0	white	D_Sbec_23	Sbec	4.65	250	5	84	1	NA	NA	NA	NA
2	D24	DL_m_2	D	24	17	1	3	orange	D_Dry_24	Dry	6.7	700	13	84	1	NA	NA	NA	NA
2	D25	SHOREABECCARINA_Sbec	D	25	13.5	1.5	6	yellow	D_Sbec_25	Sbec	4.54	445	3	84	1	NA	NA	NA	NA
2	D26	Ssmi_Tawau	D	26	14	1.5	18	silver	D_Ssmi_26	Ssmi	6.39	381	6	84	1	NA	NA	NA	NA
2	D27	8m_Sxan_3	D	27	14.5	1.5	12	blue	D_Sxan_27	Sxan	NA	NA	NA	31	0	NA	NA	NA	NA
2	D28	Ssmi_19	D	28	15	1.5	6	yellow	D_Ssmi_28	Ssmi	6.71	420	1	55	1	NA	NA	NA	NA
2	D29	Pm_m_5	D	29	15.5	1.5	18	silver	D_Pmal_29	Pmal	3.88	360	2	46	1	NA	NA	NA	NA
2	D30	Ptom_4	D	30	16	1.5	18	silver	D_Ptom_30	Ptom	NA	NA	NA	34	0	NA	NA	NA	NA
2	D31	8m_Sxan_3	D	31	16.5	1.5	12	blue	D_Sxan_31	Sxan	NA	NA	NA	20	0	NA	NA	NA	NA
2	D32	8Q_Slep_4	D	32	17	1.5	0	white	D_Slep_32	Slep	7.41	500	21	84	1	NA	NA	NA	NA
2	D33	8Pslep_2	D	33	13.5	2	9	black	D_Slep_33	Slep	5.34	445	8	84	1	NA	NA	NA	NA
2	D34	SS	D	34	14	2	21	green	D_Ssem_34	Ssem	3.18	200	0	56	1	NA	NA	NA	NA
2	D35	12I_Slep_3	D	35	14.5	2	9	black	D_Slep_35	Slep	6.34	560	10	84	1	NA	NA	NA	NA
2	D36	Sxan_1	D	36	15	2	6	yellow	D_Sxan_36	Sxan	2.5	130	2	84	1	NA	NA	NA	NA
2	D37	All_Ptom_4	D	37	15.5	2	12	blue	D_Ptom_37	Ptom	5.14	325	1	79	1	NA	NA	NA	NA
2	D38	ou_sxan_2	D	38	16	2	15	red	D_Sxan_38	Sxan	3.6	230	2	47	1	NA	NA	NA	NA
2	D39	9K_Sxan_2	D	39	16.5	2	21	green	D_Sxan_39	Sxan	NA	NA	NA	35	0	NA	NA	NA	NA
2	D40	SS	D	40	17	2	6	yellow	D_Ssem_40	Ssem	3.05	150	7	84	1	NA	NA	NA	NA
2	D41	Pmal_Tawau	D	41	13.5	2.5	6	yellow	D_Pmal_41	Pmal	6.25	490	7	84	1	NA	NA	NA	NA
2	D42	SP_m_5	D	42	14	2.5	3	orange	D_Spar_42	Spar	3.77	445	9	84	1	NA	NA	NA	NA
2	D43	DL_m_6	D	43	14.5	2.5	12	blue	D_Dry_43	Dry	5.19	260	9	84	1	NA	NA	NA	NA
2	D44	ou_SJoh_23A	D	44	15	2.5	12	blue	D_Sjoh_44	Sjoh	NA	NA	NA	39	0	NA	NA	NA	NA
2	D45	12H_Slep_8	D	45	15.5	2.5	12	blue	D_Slep_45	Slep	4.98	330	6	84	1	NA	NA	NA	NA
2	D46	12I_Slep_3	D	46	16	2.5	21	green	D_Slep_46	Slep	2.13	160	0	84	1	NA	NA	NA	NA
2	D47	8m_SJoh_6	D	47	16.5	2.5	6	yellow	D_Sjoh_47	Sjoh	3.93	345	3	60	1	NA	NA	NA	NA
2	D48	Ssmi_m_2	D	48	17	2.5	0	white	D_Ssmi_48	Ssmi	3.97	300	4	84	1	NA	NA	NA	NA
2	D49	SHOREABECCARINA_Sbec	D	49	13.5	3	3	orange	D_Sbec_49	Sbec	NA	NA	NA	32	0	NA	NA	NA	NA
2	D50	DL_Tawau	D	50	14	3	0	white	D_Dry_50	Dry	4.02	493	8	84	1	NA	NA	NA	NA
2	D51	Sxan_1	D	51	14.5	3	3	orange	D_Sxan_51	Sxan	NA	NA	NA	37	0	NA	NA	NA	NA
2	D52	Ptom_1_RDC	D	52	15	3	0	white	D_Ptom_52	Ptom	5.18	310	6	84	1	NA	NA	NA	NA
2	D53	SS	D	53	15.5	3	0	white	D_Ssem_53	Ssem	3.71	225	12	84	1	NA	NA	NA	NA
2	D54	Ssmi_5	D	54	16	3	3	orange	D_Ssmi_54	Ssmi	6.54	390	5	84	1	NA	NA	NA	NA
2	D55	Ssmi_m_2	D	55	16.5	3	0	white	D_Ssmi_55	Ssmi	5	410	7	84	1	NA	NA	NA	NA
2	D56	SHOREABECCARINA_Sbec	D	56	17	3	3	orange	D_Sbec_56	Sbec	6.46	380	7	84	1	NA	NA	NA	NA
2	D57	SS	D	57	13.5	3.5	15	red	D_Ssem_57	Ssem	4.19	170	5	84	1	NA	NA	NA	NA
2	D58	Sp_m_3	D	58	14	3.5	12	blue	D_Spar_58	Spar	4.25	382	4	84	1	NA	NA	NA	NA
2	D59	8L_Ptom_6	D	59	14.5	3.5	21	green	D_Ptom_59	Ptom	NA	NA	NA	35	0	NA	NA	NA	NA
2	D60	DL_Tawau	D	60	15	3.5	18	silver	D_Dry_60	Dry	6.49	530	26	84	1	NA	NA	NA	NA
2	D61	Ssmi_5	D	61	15.5	3.5	21	green	D_Ssmi_61	Ssmi	4.21	241	3	84	1	NA	NA	NA	NA
2	D62	Ssmi_3A	D	62	16	3.5	21	green	D_Ssmi_62	Ssmi	3.85	220	1	84	1	NA	NA	NA	NA
2	D63	SHOREABECCARINA_Sbec	D	63	16.5	3.5	18	silver	D_Sbec_63	Sbec	6.49	400	3	84	1	NA	NA	NA	NA
2	D64	Sbec_Sfr	D	64	17	3.5	0	white	D_Sbec_64	Sbec	6.44	510	10	84	1	NA	NA	NA	NA
2	D65	SHOREABECCARINA_Sbec	D	65	13.5	4	12	blue	D_Sbec_65	Sbec	4.51	325	2	84	1	NA	NA	NA	NA
2	D66	DL_m_7	D	66	14	4	6	yellow	D_Dry_66	Dry	5.68	590	11	84	1	NA	NA	NA	NA
2	D67	9P_Spar_2	D	67	14.5	4	0	white	D_Spar_67	Spar	3.93	340	4	84	1	NA	NA	NA	NA
2	D68	8m_SJoh_7	D	68	15	4	15	red	D_Sjoh_68	Sjoh	5.39	400	10	84	1	NA	NA	NA	NA
2	D69	DL_m_1	D	69	15.5	4	18	silver	D_Dry_69	Dry	7.51	593	26	84	1	NA	NA	NA	NA
2	D70	Sp_m_4	D	70	16	4	6	yellow	D_Spar_70	Spar	4.32	230	21	84	1	NA	NA	NA	NA
2	D71	Pt_m_2	D	71	16.5	4	9	black	D_Ptom_71	Ptom	4.57	435	10	84	1	NA	NA	NA	NA
2	D72	SS	D	72	17	4	18	silver	D_Ssem_72	Ssem	NA	NA	NA	17	0	NA	NA	NA	NA
2	D73	Sp_m_3	D	73	13.5	4.5	15	red	D_Spar_73	Spar	4.04	345	5	81	1	NA	NA	NA	NA
2	D74	SP_m_7	D	74	14	4.5	15	red	D_Spar_74	Spar	3.01	305	1	84	1	NA	NA	NA	NA
2	D75	SP_m_7	D	75	14.5	4.5	12	blue	D_Spar_75	Spar	3.17	300	1	77	1	NA	NA	NA	NA
2	D76	SHOREABECCARINA_Sbec	D	76	15	4.5	21	green	D_Sbec_76	Sbec	4.85	505	2	84	1	NA	NA	NA	NA
2	D77	9L_Pmal_7	D	77	15.5	4.5	15	red	D_Pmal_77	Pmal	4.58	440	10	84	1	NA	NA	NA	NA
2	D78	Sbec_Sfr	D	78	16	4.5	21	green	D_Sbec_78	Sbec	NA	NA	NA	27	0	NA	NA	NA	NA
2	D79	Ptom_4	D	79	16.5	4.5	6	yellow	D_Ptom_79	Ptom	3.08	155	3	84	1	NA	NA	NA	NA
2	D80	SJ_m_6	D	80	17	4.5	15	red	D_Sjoh_80	Sjoh	3.84	440	4	84	1	NA	NA	NA	NA
2	D81	Spar_1	D	81	13.5	5	9	black	D_Spar_81	Spar	NA	NA	NA	14	0	NA	NA	NA	NA
2	D82	SL_m_114	D	82	14	5	0	white	D_Slep_82	Slep	4.91	471	6	84	1	NA	NA	NA	NA
2	D83	Ssem_ou	D	83	14.5	5	18	silver	D_Ssem_83	Ssem	3.44	178	0	53	1	NA	NA	NA	NA
2	D84	Ssmi_5	D	84	15	5	9	black	D_Ssmi_84	Ssmi	6.78	375	4	84	1	NA	NA	NA	NA
2	D85	SS	D	85	15.5	5	12	blue	D_Ssem_85	Ssem	2.04	140	0	84	1	NA	NA	NA	NA
2	D86	SP_m_5	D	86	16	5	6	yellow	D_Spar_86	Spar	4.02	430	0	84	1	NA	NA	NA	NA
2	D87	Pt_m_5	D	87	16.5	5	21	green	D_Ptom_87	Ptom	3.32	312	0	84	1	NA	NA	NA	NA
2	D88	9L_Pmal_9	D	88	17	5	6	yellow	D_Pmal_88	Pmal	5.54	422	7	84	1	NA	NA	NA	NA
2	D89	8L_Sxan_10	D	89	13.5	5.5	6	yellow	D_Sxan_89	Sxan	NA	NA	NA	41	0	NA	NA	NA	NA
2	D90	SL_maliau	D	90	14	5.5	15	red	D_Slep_90	Slep	5.1	360	5	84	1	NA	NA	NA	NA
2	D91	Sbec_Sfr	D	91	14.5	5.5	12	blue	D_Sbec_91	Sbec	NA	NA	NA	40	0	NA	NA	NA	NA
2	D92	SL_m_6	D	92	15	5.5	15	red	D_Slep_92	Slep	4.93	420	7	84	1	NA	NA	NA	NA
2	D93	11H_Sxan_1	D	93	15.5	5.5	3	orange	D_Sxan_93	Sxan	6.21	352	9	84	1	NA	NA	NA	NA
2	D94	Pmal_Tawau	D	94	16	5.5	18	silver	D_Pmal_94	Pmal	4.13	340	0	56	1	NA	NA	NA	NA
2	D95	9H_Ssmi_4	D	95	16.5	5.5	15	red	D_Ssmi_95	Ssmi	7.33	480	3	84	1	NA	NA	NA	NA
